Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Pets,Latitude,Longitude,Date,Controlled Access,Fitness Center,Outdoor Space,Residents Lounge,Roof Deck,Storage,Swimming Pool,Air Conditioning,Balcony,Furnished,Hardwood Floor,High Ceilings,In Unit Laundry
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,1.0,538.0,2500,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,1.0,543.0,2500,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,2.0,699.0,2550,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,2.0,721.0,2550,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,2.0,699.0,2600,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,1.0,593.0,2600,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,1.0,593.0,2600,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,2.0,699.0,2600,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,1.0,593.0,2700,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,2.0,721.0,2700,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,2.0,721.0,2700,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,1.0,592.0,2700,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,1.0,593.0,2700,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,1,2.0,699.0,2750,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,901.0,3000,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,811.0,3025,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,881.0,3150,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,901.0,3200,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,899.0,3200,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,899.0,3200,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,953.0,3300,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,899.0,3300,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.5,1205.0,3500,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,1062.0,3800,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park I ,Sunnybrook ,"30 Inn On The Park Dr, Toronto, ON M3C 0P7",Toronto,Condo,2,2.0,1061.0,4100,0,43.71951509820674,-79.34955655648734,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
75 Silver Springs Boulevard,L,"85 Silversprings Park, Toronto, ON M1V 1W3",Toronto,1 Bedroom,1,1.0,712.0,2375,0,43.80164679177384,-79.30410132589961,2024-03-19 04:59:19.228,0,0,1,0,0,0,0,0,0,0,0,0,0
75 Silver Springs Boulevard,L,"85 Silversprings Park, Toronto, ON M1V 1W3",Toronto,2 Bedroom,2,1.0,924.0,2739,0,43.80164679177384,-79.30410132589961,2024-03-19 04:59:19.228,0,0,1,0,0,0,0,0,0,0,0,0,0
75 Silver Springs Boulevard,L,"85 Silversprings Park, Toronto, ON M1V 1W3",Toronto,3 Bedroom,3,1.0,1193.0,3125,0,43.80164679177384,-79.30410132589961,2024-03-19 04:59:19.228,0,0,1,0,0,0,0,0,0,0,0,0,0
Promenade Gardens,The Westway Apartments,"301 Dixon Rd, Toronto, ON M9R 1S2",Toronto,1 Bedroom,1,1.0,783.0,2499,0,43.69561309989823,-79.55275914567649,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,1,0,0
Promenade Gardens,The Westway Apartments,"301 Dixon Rd, Toronto, ON M9R 1S2",Toronto,1 Bedroom + Den,1,1.0,984.0,2647,0,43.69561309989823,-79.55275914567649,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,1,0,0
Promenade Gardens,The Westway Apartments,"301 Dixon Rd, Toronto, ON M9R 1S2",Toronto,2 Bedroom,2,1.0,957.0,2939,0,43.69561309989823,-79.55275914567649,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,1,0,0
Forest Hill Residences,Forest Hill Apartments,"780 Eglinton Ave W, Toronto, ON M5N 1E9",Toronto,1 Bedroom,1,1.0,500.0,2000,1,43.70159882120995,-79.4229771633677,2024-03-19 04:59:19.228,1,0,0,0,0,1,0,0,1,0,0,0,1
Forest Hill Residences,Forest Hill Apartments,"780 Eglinton Ave W, Toronto, ON M5N 1E9",Toronto,3 Bedroom,3,2.0,1207.0,4500,1,43.70159882120995,-79.4229771633677,2024-03-19 04:59:19.228,1,0,0,0,0,1,0,0,1,0,0,0,1
Forest Hill Residences,Forest Hill Apartments,"780 Eglinton Ave W, Toronto, ON M5N 1E9",Toronto,3 Bedroom,3,1.0,2026.0,4700,1,43.70159882120995,-79.4229771633677,2024-03-19 04:59:19.228,1,0,0,0,0,1,0,0,1,0,0,0,1
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,1,1.0,527.0,2350,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,1,1.0,523.0,2400,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,1,1.0,523.0,2400,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,1,1.0,509.0,2450,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,1,1.0,652.0,2650,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,1,1.0,652.0,2700,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,1,1.0,660.0,2800,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,1,1.0,652.0,2900,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,878.0,3350,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,878.0,3800,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,927.0,3895,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,927.0,3950,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,998.0,3950,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,998.0,3995,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,965.0,4000,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,965.0,4000,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,878.0,4050,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,2,2.0,1125.0,4500,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"480 Front St W, Toronto, ON M5V 0V5",Toronto,Condo,3,2.0,1004.0,4500,0,43.64200836668034,-79.39683956261237,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1,1.0,561.0,2200,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1,1.0,542.0,2200,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1,1.0,561.0,2250,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1,1.0,542.0,2250,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1,1.0,542.0,2350,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1,2.0,657.0,2550,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1,2.0,657.0,2650,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1,2.0,657.0,2700,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,1,2.0,1014.0,3300,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2,2.0,900.0,3350,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2,2.0,1052.0,3400,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2,2.0,1052.0,3650,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2,2.0,1197.0,3900,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2,2.0,900.0,3950,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
Residences of Auberge on the Park II ,Sunnybrook ,"20 Inn On The Park Dr, Toronto, ON M3C 0P8",Toronto,Condo,2,2.0,900.0,4480,0,43.71957163104148,-79.34974474233077,2024-03-19 04:59:19.228,0,1,1,1,0,0,1,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,1,1.0,547.0,2500,0,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,1,2.0,631.0,2650,0,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,1,1.0,598.0,2700,0,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,2,2.0,793.0,3400,0,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,2,2.0,809.0,3600,0,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,2,2.0,916.0,3900,0,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
DelRentals at The Well,Fashion District Apartments,"470 Front St W, Toronto, ON M5V 0V6",Toronto,Condo,2,2.0,916.0,4495,0,43.64210350648361,-79.3964835794944,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
650 Parliament Street Residences,Saint James Town Apartments,"650 Parliament St, Toronto, ON M4X 1R3",Toronto,1 Bedroom,1,1.0,660.0,2200,1,43.66982351147892,-79.37029549634444,2024-03-19 04:59:19.228,0,0,1,0,0,0,0,0,1,0,1,0,0
31,Flemingdon Park Apartments,"35 31-35 St. Dennis Drive, Toronto, ON M3C 1G9",Toronto,1 Bedroom,1,1.0,705.0,2434,0,43.71877255049253,-79.32937177620657,2024-03-19 04:59:19.228,0,0,0,0,0,1,0,0,0,0,1,0,0
31,Flemingdon Park Apartments,"35 31-35 St. Dennis Drive, Toronto, ON M3C 1G9",Toronto,2 Bedroom,2,1.0,754.0,2810,0,43.71877255049253,-79.32937177620657,2024-03-19 04:59:19.228,0,0,0,0,0,1,0,0,0,0,1,0,0
2 Hill Heights Road,Stonegate ,"2 Hill Heights Rd, Toronto, ON M8Y 1Z1",Toronto,1bdrm,1,1.0,630.0,2561,0,43.638390623279655,-79.49425697646984,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Hill Heights Road,Stonegate ,"2 Hill Heights Rd, Toronto, ON M8Y 1Z1",Toronto,2bdrm,2,1.0,929.0,2983,0,43.638390623279655,-79.49425697646984,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
65 Hillside Dr,Broadview North Apartments,"65A Hillside Dr, Toronto, ON M4K 2M3",Toronto,Studio,0,1.0,549.0,2111,0,43.68971053215519,-79.35636773847362,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,1,0,1,0,0
65 Hillside Dr,Broadview North Apartments,"65A Hillside Dr, Toronto, ON M4K 2M3",Toronto,1 Bedroom,1,1.0,655.0,2181,0,43.68971053215519,-79.35636773847362,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,1,0,1,0,0
Metropolitan Apartments,North Toronto Apartments,"2837 Yonge St, Toronto, ON M4N 0A7",Toronto,1bdrm,1,1.0,356.0,2099,1,43.71980269456397,-79.40106968537198,2024-03-19 04:59:19.228,0,1,0,0,0,0,0,0,0,0,1,0,0
Metropolitan Apartments,North Toronto Apartments,"2837 Yonge St, Toronto, ON M4N 0A7",Toronto,2bdrm,2,1.0,704.0,2599,1,43.71980269456397,-79.40106968537198,2024-03-19 04:59:19.228,0,1,0,0,0,0,0,0,0,0,1,0,0
5,Humberwood Apartments,"5, Toronto, ON M9W None",Toronto,1 Bedroom,1,1.0,667.0,2476,0,43.71856,-79.62002,2024-03-19 04:59:19.228,0,0,1,0,0,0,0,0,1,0,1,0,0
5,Humberwood Apartments,"5, Toronto, ON M9W None",Toronto,2 Bedroom,2,1.0,865.0,2783,0,43.71856,-79.62002,2024-03-19 04:59:19.228,0,0,1,0,0,0,0,0,1,0,1,0,0
569 Broadview Ave,Riverdale Apartments,"569 Broadview Ave, Toronto, ON M4K 2N8",Toronto,Broadview Mansions at 569 Broadview & 9 Tennis,0,1.0,425.0,2099,1,43.67235451416937,-79.3551384569186,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
569 Broadview Ave,Riverdale Apartments,"569 Broadview Ave, Toronto, ON M4K 2N8",Toronto,Broadview Mansions at 569 Broadview & 9 Tennis,1,1.0,582.0,2529,1,43.67235451416937,-79.3551384569186,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,0,0,0,0,0
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,Bachelor (Traditional Suite),0,1.0,465.0,1995,1,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228,1,0,0,0,0,1,1,0,1,0,1,0,0
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,Jr. 1 Bedroom (Traditional Suite),1,1.0,551.0,2200,1,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228,1,0,0,0,0,1,1,0,1,0,1,0,0
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,1 Bedroom (Traditional Suite),1,1.0,725.0,2370,1,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228,1,0,0,0,0,1,1,0,1,0,1,0,0
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,1 Bedroom (Pailton Collection),1,1.0,725.0,2450,1,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228,1,0,0,0,0,1,1,0,1,0,1,0,0
200 Balliol St,Davisville Village Apartments,"200 Balliol St, Toronto, ON M4S 1C6",Toronto,2 Bedroom (Pailton Collection),2,2.0,1037.0,3300,1,43.69873742376658,-79.3901362619924,2024-03-19 04:59:19.228,1,0,0,0,0,1,1,0,1,0,1,0,0
Junction Factory Apartments,Runnymede Apartments,"3385 Dundas St W, Toronto, ON M6S 0A7",Toronto,1 Bedroom | 1 Bathroom,1,1.0,524.0,2395,1,43.665540133123365,-79.48383216551427,2024-03-19 04:59:19.228,1,1,1,1,0,1,0,1,1,0,0,0,1
Junction Factory Apartments,Runnymede Apartments,"3385 Dundas St W, Toronto, ON M6S 0A7",Toronto,2 Bedroom | 2 Bathroom,2,2.0,789.0,3225,1,43.665540133123365,-79.48383216551427,2024-03-19 04:59:19.228,1,1,1,1,0,1,0,1,1,0,0,0,1
1150 ,Cliffside Apartments,"1150/1200 Kingston Rd, Toronto, ON M1N None",Toronto,Studio,0,1.0,429.0,1965,0,43.71117,-79.24832,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,1,0,1,0,0
1150 ,Cliffside Apartments,"1150/1200 Kingston Rd, Toronto, ON M1N None",Toronto,1bdrm,1,1.0,621.0,2249,0,43.71117,-79.24832,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,1,0,1,0,0
100 Cosburn Ave,Broadview North Apartments,"100 Cosburn Ave, Toronto, ON M4K 2G7",Toronto,Studio,0,1.0,376.0,1943,0,43.68934494820666,-79.34946098300703,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,1,0,1,0,0
100 Cosburn Ave,Broadview North Apartments,"100 Cosburn Ave, Toronto, ON M4K 2G7",Toronto,1 Bedroom,1,1.0,603.0,2361,0,43.68934494820666,-79.34946098300703,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,1,0,1,0,0
100 Cosburn Ave,Broadview North Apartments,"100 Cosburn Ave, Toronto, ON M4K 2G7",Toronto,2 Bedroom,2,1.0,847.0,2962,0,43.68934494820666,-79.34946098300703,2024-03-19 04:59:19.228,0,0,0,0,0,0,0,0,1,0,1,0,0
100 Gloucester Street,The Village Apartments,"100 Gloucester St, Toronto, ON M4Y 1M1",Toronto,Studio,0,1.0,418.0,2038,0,43.66779127908523,-79.37998493293112,2024-03-19 04:59:19.228,0,0,0,0,0,1,0,0,1,0,0,0,0
100 Gloucester Street,The Village Apartments,"100 Gloucester St, Toronto, ON M4Y 1M1",Toronto,1 Bedroom,1,1.0,639.0,2767,0,43.66779127908523,-79.37998493293112,2024-03-19 04:59:19.228,0,0,0,0,0,1,0,0,1,0,0,0,0
105 Isabella Street,The Village Apartments,"105 Isabella St, Toronto, ON M4Y 1N9",Toronto,Studio,0,1.0,441.0,2047,0,43.66873601111317,-79.37978422622218,2024-03-19 04:59:19.228,0,0,0,0,0,1,0,0,1,0,0,0,0
105 Isabella Street,The Village Apartments,"105 Isabella St, Toronto, ON M4Y 1N9",Toronto,1 Bedroom,1,1.0,662.0,2707,0,43.66873601111317,-79.37978422622218,2024-03-19 04:59:19.228,0,0,0,0,0,1,0,0,1,0,0,0,0
Kelvingrove Apartments,Leaside Apartments,"6 Airdrie Rd, Toronto, ON M4G 1L7",Toronto,1 Bedroom | 1 Bathroom,1,1.0,600.0,2400,0,43.69968253354301,-79.37258305926878,2024-03-19 04:59:19.228,0,0,1,0,0,0,0,1,0,0,1,0,0
